month,agent,pw_i,pc_i,vi,ci_hat,T_zi,zr,P,si,r
133,61,1.0,0.56,20712.027508610852,23450.28914137823,0.0,0.0,137.24199247418946,16519.197805629432,0.03521051987878136
134,61,0.0,0.54,20804.036838821936,24778.796708444148,0.0,0.0,138.57635451149733,16549.411799235306,0.03521051987878136
135,61,1.0,0.6,20901.532618093428,21062.887744481304,0.0,0.0,139.5105876487259,10336.377153160467,0.03521051987878136
136,61,1.0,0.7,20908.368935558163,12134.007962405767,0.0,0.0,140.03008412854751,12569.530855667275,0.03521051987878136
137,61,1.0,0.64,20923.804770463215,18854.29628350091,0.0,0.0,140.1818501284323,10116.949882942426,0.03521051987878136
138,61,1.0,0.6,20999.938813589393,23606.216393532333,0.0,0.0,140.4360873059914,11351.59199476632,0.03521051987878136
139,61,1.0,0.56,21057.947502434214,20180.60799069568,0.0,0.0,140.79535994530923,13396.791674038966,0.03521051987878136
140,61,1.0,0.54,21171.371640405298,20095.187511058448,0.0,0.0,140.90145896548236,15259.757220683627,0.03521051987878136
141,61,0.0,0.56,21222.640745063018,19421.509189960983,0.0,0.0,141.32918228429492,17057.30308614215,0.03521051987878136
142,61,1.0,0.5,21227.26354716611,20023.790579384266,0.0,0.0,141.43140369693066,10111.333569283783,0.03521051987878136
143,61,0.0,0.54,21228.700115214197,12868.969997270273,0.0,0.0,141.73320642156472,16019.626076142502,0.03521051987878136
144,61,0.0,0.5,21300.522792339245,16019.626076142502,0.0,0.0,142.57723934973987,10057.646944963428,0.03521051987878136
145,61,1.0,0.48,21348.189249162453,11806.80293539185,0.0,0.0,142.79356492264895,8143.335667028281,0.03521051987878136
146,61,0.0,0.5,21410.072463634093,8143.335667028281,0.0,0.0,144.21662884387393,15847.420055172499,0.03521051987878136
147,61,1.0,0.44,21485.28015067727,14628.387743236153,0.0,0.0,144.370523902357,10623.592782343756,0.03521051987878136
148,61,1.0,0.5,21598.8036299175,10623.592782343756,0.0,0.0,144.98362841092887,18116.436162560516,0.03521051987878136
149,61,0.0,0.54,21630.951498396327,14234.342699154691,0.0,0.0,145.4032460634418,20011.663148197244,0.03521051987878136
150,61,1.0,0.5,21638.530176789965,20011.663148197244,0.0,0.0,145.8346732196419,12067.924250231841,0.03521051987878136
151,61,1.0,0.48,21662.265647706416,14166.693685054772,0.0,0.0,146.02606674274926,16972.492388528273,0.03521051987878136
152,61,1.0,0.5,21669.96548349167,16972.492388528273,0.0,0.0,146.1224892137606,20376.85239663757,0.03521051987878136
153,61,1.0,0.48,21703.70266230353,18809.402212280835,0.0,0.0,146.24219920305885,21243.734555563387,0.03521051987878136
154,61,0.0,0.44,21715.870543941674,21243.734555563387,0.0,0.0,146.88023919840901,22547.600021969512,0.03521051987878136
155,61,1.0,0.4,21785.99753473837,20813.169251048777,0.0,0.0,147.74678529580547,15716.369360993875,0.03521051987878136
156,61,1.0,0.38,21781.055152830537,12348.575926495188,0.0,0.0,147.62714048745173,22535.486566488864,0.03521051987878136
157,61,1.0,0.4,21783.39175945665,15023.657710992578,0.0,0.0,147.6387329090543,27695.122740302315,0.03521051987878136
158,61,1.0,0.38,21777.279999237147,16974.4300666369,0.0,0.0,147.57977257496975,30029.2837914579,0.03521051987878136
159,61,1.0,0.4,21767.104255249713,20019.522527638605,0.0,0.0,147.41079180912618,31765.589000330387,0.03521051987878136
160,61,0.0,0.44,21777.1281428069,19469.231967944434,0.0,0.0,147.53078767042786,32468.31621604152,0.03521051987878136
161,61,1.0,0.5,21815.16658340742,21645.54414402768,0.0,0.0,148.06264232947507,21302.676692826146,0.03521051987878136
162,61,0.0,0.6,21828.639327923524,16737.817401506258,0.0,0.0,148.29228970336223,22115.843563795213,0.03521051987878136
163,61,1.0,0.54,21904.726303349034,22115.843563795213,0.0,0.0,148.82096405134251,11012.092368504225,0.03521051987878136
164,61,1.0,0.5,21869.337442159303,16518.138552756333,0.0,0.0,148.69405199772098,15091.85342045352,0.03521051987878136
165,61,1.0,0.54,21801.524838093723,17716.523580532394,0.0,0.0,148.56715197298243,18529.261879246442,0.03521051987878136
166,61,1.0,0.6,21799.331936623006,18529.261879246442,0.0,0.0,148.1264569194395,18415.544790640615,0.03521051987878136
167,61,1.0,0.54,21797.733313048884,21618.248232491158,0.0,0.0,147.93420040430067,16263.960214343893,0.03521051987878136
168,61,1.0,0.5,21835.627035100177,24395.94032151584,0.0,0.0,148.14737348278518,17538.937682899046,0.03521051987878136
169,61,0.0,0.44,21823.44259379172,20589.187714707576,0.0,0.0,148.06577296091348,19683.45887308188,0.03521051987878136
170,61,1.0,0.5,21805.37255625024,19683.45887308188,0.0,0.0,147.9577357423662,13888.56468208379,0.03521051987878136
171,61,0.0,0.6,21767.36820236308,10912.44367878012,0.0,0.0,147.94166275726255,17349.69701489636,0.03521051987878136
172,61,1.0,0.54,21741.773632369754,17349.69701489636,0.0,0.0,147.93203481761302,9156.616395765952,0.03521051987878136
173,61,1.0,0.6,21745.38985022649,13734.924593648928,0.0,0.0,147.93297221678597,14343.420296899363,0.03521051987878136
174,61,1.0,0.7,21776.91021506555,16837.928174620996,0.0,0.0,147.98654657675135,14151.215415856746,0.03521051987878136
175,61,1.0,0.64,21779.176316471203,21226.823123785118,0.0,0.0,148.05895880487608,10699.82392337569,0.03521051987878136
176,61,1.0,0.6,21779.567835303154,24966.255821209947,0.0,0.0,148.07631574921396,11816.041878194257,0.03521051987878136
177,61,1.0,0.56,21778.822917646754,21006.29667234535,0.0,0.0,148.0437851078116,13675.844090590344,0.03521051987878136
178,61,1.0,0.6,21773.149064917638,20513.766135885515,0.0,0.0,146.76205423167482,15270.50799737795,0.03521051987878136
179,61,1.0,0.56,21669.23633388759,19435.19199666285,0.0,0.0,145.27052727528698,14675.580025247411,0.03521051987878136
180,61,1.0,0.6,21454.739823933633,22013.37003787111,0.0,0.0,142.70561606433506,15422.537973206934,0.03521051987878136
181,61,0.0,0.56,21352.59033474883,19628.684693172465,0.0,0.0,140.92377869832316,14842.81555376382,0.03521051987878136
182,61,1.0,0.5,21224.075261181682,22264.223330645724,0.0,0.0,138.6955605978515,8484.890259974369,0.03521051987878136
183,61,0.0,0.6,21198.1668273093,10798.951239967382,0.0,0.0,138.2518614699444,14642.142853241607,0.03521051987878136
184,61,1.0,0.54,21189.300575958925,14642.142853241607,0.0,0.0,137.18376567991328,7837.172846654916,0.03521051987878136
185,61,1.0,0.6,21157.84440458328,11755.75926998237,0.0,0.0,136.95602021525258,13500.542708224724,0.03521051987878136
186,61,0.0,0.54,21146.954250552295,15848.46317922033,0.0,0.0,136.6512141641838,13731.033933199094,0.03521051987878136
187,61,1.0,0.6,21122.704365748275,20596.550899798644,0.0,0.0,136.4558999903151,8464.472513110915,0.03521051987878136
188,61,1.0,0.54,21118.550462638974,9936.554689304121,0.0,0.0,136.36811876414288,11971.773588099397,0.03521051987878136
189,61,1.0,0.6,21168.64197136918,17957.660382149097,0.0,0.0,137.1404666431249,32863.633339279506,0.03521051987878136
190,61,1.0,0.54,21257.581192133748,0.0,0.0,0.0,137.96177049375538,21734.126538603712,0.03521051987878136
191,61,1.0,0.5,21273.81126433622,32601.18980790556,0.0,0.0,138.09662187260446,19835.620968817555,0.03521051987878136
192,61,0.0,0.48,21313.710237371168,23285.294180785826,0.0,0.0,138.28764365303792,20654.16614032958,0.03521051987878136
193,61,0.0,0.5,21335.539944216333,20654.16614032958,0.0,0.0,139.2355202472484,13330.17482527545,0.03521051987878136
194,61,0.0,0.44,21338.982526251795,12304.776761792722,0.0,0.0,139.30167633657155,9680.294216783848,0.03521051987878136
195,61,1.0,0.4,21391.7561644699,9680.294216783848,0.0,0.0,140.0284176495169,8669.451239704342,0.03521051987878136
196,61,1.0,0.5,21417.456792638677,6811.711688339126,0.0,0.0,140.29413736917158,17774.093062255717,0.03521051987878136
197,61,1.0,0.44,21404.3125901297,11849.395374837146,0.0,0.0,139.90330141493305,19805.93644417922,0.03521051987878136
198,61,1.0,0.5,21400.88078202057,19805.93644417922,0.0,0.0,139.84816695384572,23355.63749172698,0.03521051987878136
199,61,1.0,0.6,21411.925304664142,18350.858029214054,0.0,0.0,139.87377988559797,21981.759168308818,0.03521051987878136
200,61,1.0,0.64,21458.912056500092,21981.759168308818,0.0,0.0,140.53716830631973,17428.152564825014,0.03521051987878136
201,61,1.0,0.6,21567.27683289744,26142.22884723752,0.0,0.0,140.86100894595742,13788.799268619212,0.03521051987878136
202,61,1.0,0.5,21638.604703055546,24513.420921989713,0.0,0.0,140.88903533290275,35656.32404464297,0.03521051987878136
203,61,1.0,0.6,21648.313903949507,0.0,0.0,0.0,141.28164978989568,28827.140305069926,0.03521051987878136
204,61,1.0,0.54,21659.41584579899,28827.140305069926,0.0,0.0,142.87502846607143,20351.5012597259,0.03521051987878136
205,61,1.0,0.5,21781.578143066432,30527.251889588846,0.0,0.0,143.06304109397175,19276.892270604672,0.03521051987878136
206,61,0.0,0.48,21823.140567333703,22629.395274188093,0.0,0.0,143.88815999380154,20748.36001726598,0.03521051987878136
207,61,1.0,0.5,21839.183695774344,20748.36001726598,0.0,0.0,144.73773280076506,14044.72830203884,0.03521051987878136
208,61,1.0,0.6,21843.806400268386,12964.36458649739,0.0,0.0,144.75264401203324,18097.924067489294,0.03521051987878136
209,61,1.0,0.54,21849.49767016858,18097.924067489294,0.0,0.0,145.1218323082136,15923.592689856738,0.03521051987878136
210,61,1.0,0.5,21937.353384527105,23885.38903478511,0.0,0.0,145.51910821666098,17727.347663484295,0.03521051987878136
211,61,1.0,0.4,22057.429862839832,20810.364648438088,0.0,0.0,146.80670519793654,40510.13946243084,0.03521051987878136
212,61,1.0,0.44,22084.472860021968,0.0,0.0,0.0,147.16969496896195,37389.91071830817,0.03521051987878136
213,61,1.0,0.4,22071.672809020307,24926.607145538786,0.0,0.0,147.08721557725679,33374.135497737094,0.03521051987878136
214,61,1.0,0.38,22066.01605674668,26222.53503393629,0.0,0.0,146.7949908224621,33591.71301527895,0.03521051987878136
215,61,1.0,0.4,22084.314186963344,22394.475343519298,0.0,0.0,147.56947937932063,55931.67210447233,0.03521051987878136
216,61,1.0,0.44,22136.443953808146,0.0,0.0,0.0,147.7226759798738,78080.61795754064,0.03521051987878136
217,61,1.0,0.5,22151.874709731623,0.0,0.0,0.0,147.8708758008026,55999.95344103646,0.03521051987878136
218,61,1.0,0.44,22187.705824965236,43999.96341795722,0.0,0.0,148.34754824644943,39351.45709768725,0.03521051987878136
219,61,0.0,0.5,22201.931015400547,39351.45709768725,0.0,0.0,148.47657359911273,34746.83742197196,0.03521051987878136
220,61,0.0,0.44,22218.966241166054,27301.08654583511,0.0,0.0,149.43417968579124,20555.648086511334,0.03521051987878136
221,61,0.0,0.5,22303.41885877034,20555.648086511334,0.0,0.0,150.23826852657137,14926.836513018327,0.03521051987878136
222,61,1.0,0.48,22330.380592888294,11728.228688800114,0.0,0.0,150.4129707222018,10502.517289591835,0.03521051987878136
223,61,0.0,0.5,22366.41022451365,10502.517289591835,0.0,0.0,150.98888127700727,16698.344922036536,0.03521051987878136
224,61,1.0,0.44,22362.54233256716,15413.85685111065,0.0,0.0,150.95707526491387,11562.611288617132,0.03521051987878136
225,61,1.0,0.5,22292.17151927245,11562.611288617132,0.0,0.0,150.78024054853168,19079.008346958697,0.03521051987878136
226,61,0.0,0.44,22273.95656881744,14990.649415467547,0.0,0.0,150.48470850046115,20623.77371661813,0.03521051987878136
227,61,1.0,0.5,22284.981720260665,20623.77371661813,0.0,0.0,150.49375025644395,15033.933044564475,0.03521051987878136
228,61,0.0,0.6,22295.41689432287,11812.375963586373,0.0,0.0,150.61956983513917,18672.865238263086,0.03521051987878136
229,61,1.0,0.5,22352.642188744714,18672.865238263086,0.0,0.0,150.68499166077362,9667.830332191274,0.03521051987878136
230,61,1.0,0.54,22366.710843075503,14501.745498286911,0.0,0.0,150.7724478879015,15950.244868084654,0.03521051987878136
231,61,1.0,0.6,22393.76705383038,15950.244868084654,0.0,0.0,150.94228176873526,17889.574182700784,0.03521051987878136
232,61,1.0,0.64,22435.703543409265,21000.8044753444,0.0,0.0,151.2190082784669,16364.393603037326,0.03521051987878136
233,61,0.0,0.6,22446.47331987583,24546.59040455599,0.0,0.0,151.33144946105344,14275.542866183412,0.03521051987878136
234,61,1.0,0.5,22450.93825721055,25378.74287321496,0.0,0.0,151.42504481948978,8048.304411442363,0.03521051987878136
235,61,1.0,0.6,22444.7815754711,12072.456617163543,0.0,0.0,151.40084554800234,15765.139238197313,0.03521051987878136
236,61,1.0,0.7,22445.952697592274,15765.139238197313,0.0,0.0,151.4179045183014,15267.937508552692,0.03521051987878136
237,61,0.0,0.64,22451.348294000072,22901.906262829034,0.0,0.0,151.4739851594521,11359.982068257046,0.03521051987878136
238,61,1.0,0.6,22472.977777228858,26506.624825933115,0.0,0.0,151.5430385807356,6115.649654110723,0.03521051987878136
239,61,1.0,0.54,22498.992243107223,10872.266051752395,0.0,0.0,151.79968411922385,11838.956649740438,0.03521051987878136
240,61,1.0,0.56,22511.286540119505,17758.434974610656,0.0,0.0,153.16206310194352,15715.25000848671,0.03521051987878136
1,62,0.7,0.6,21164.880816254645,0.0,0.0,0.0,136.06683050951844,0.0,
2,62,0.8,0.5,20984.2034060971,0.0,0.0,0.0,133.93967591809306,4400.164236638473,
3,62,1.0,0.7,20814.56303693252,17600.65694655389,0.0,0.0,133.03404255504137,6743.202671411127,
4,62,0.0,0.74,20508.838408756776,19192.192218631666,0.0,0.0,130.60132540144969,8287.772139676727,
5,62,1.0,0.7,20370.119912239068,19338.13499257904,0.0,0.0,126.97730370822292,3420.9710501025365,
6,62,1.0,0.64,20039.236287196014,9736.609911830295,0.0,0.0,126.32425173600046,7137.17206289613,
7,62,0.0,0.6,19754.518632812295,16653.401480090975,0.0,0.0,123.61496337808495,9367.018414063223,
8,62,1.0,0.54,19628.307590397086,16652.477180556838,0.0,0.0,122.35126248693574,5653.653162189939,
9,62,1.0,0.6,19414.846423135972,8480.47974328491,0.0,0.0,119.48385283798243,11588.099489755637,
10,62,1.0,0.54,19201.99709241423,13603.421140147926,0.0,0.0,118.56054950311385,12152.596049307529,
11,62,1.0,0.6,19077.055460292184,18228.894073961295,0.0,0.0,117.18335819588916,14344.477849324612,
12,62,1.0,0.54,18973.019519565056,16839.169649207153,0.0,0.0,116.46032344237892,13437.300839545733,
13,62,0.0,0.6,18954.927760327886,20155.951259318597,0.0,0.0,115.98775277403197,15232.984078826103,0.03
14,62,1.0,0.5,18979.967404313826,17361.357962359853,0.0,0.0,116.15077967533907,7776.782808530883,0.03
15,62,1.0,0.54,19070.86756527633,11665.174212796323,0.0,0.0,116.56658824146663,13387.925537192565,0.03
16,62,1.0,0.6,19111.98246201615,13387.925537192565,0.0,0.0,117.52293403170022,15061.964710352713,0.03
17,62,1.0,0.54,19245.11073341063,17681.43683389232,0.0,0.0,119.17104144681873,13810.77377996709,0.03
18,62,1.0,0.5,19367.32386143989,20716.160669950634,0.0,0.0,119.38890113607714,33294.79130337585,0.03
19,62,1.0,0.6,19443.908759110585,0.0,0.0,0.0,120.49699232477916,26501.116683330998,0.03
20,62,1.0,0.5,19517.749333686363,26501.116683330998,0.0,0.0,121.08869595648348,46910.69967929265,0.03
21,62,1.0,0.6,19616.120906064545,0.0,0.0,0.0,121.84016184469417,33579.251787455694,0.03
22,62,0.0,0.56,19800.035700277378,33579.251787455694,0.0,0.0,122.02576686528911,21694.372987515522,0.03
23,62,1.0,0.64,19873.379740473883,32541.559481273278,0.0,0.0,123.55450840123083,11915.0926444203,0.03
24,62,1.0,0.7,19935.447918889815,15164.663365625838,0.0,0.0,125.69403037024743,11648.968481993878,0.03
25,62,1.0,0.6,20128.577136081632,20709.27730132245,0.0,0.0,126.47454159079658,33369.440612376144,0.03
26,62,1.0,0.54,20149.410478450176,0.0,0.0,0.0,128.57890425847802,21460.576517147227,0.03
27,62,0.0,0.5,20302.158587545746,32190.864775720835,0.0,0.0,129.9401767538174,19573.15888372082,0.03
28,62,1.0,0.4,20325.428617722195,22977.18651567227,0.0,0.0,131.55212477654297,12373.886476988671,0.03
29,62,1.0,0.44,20412.799960188317,12373.886476988671,0.0,0.0,133.0690514958096,19523.40059653191,0.03
30,62,1.0,0.5,20591.457201506557,13015.600397687938,0.0,0.0,134.90964580507386,40688.370635718056,0.03
31,62,1.0,0.48,20632.134008994737,0.0,0.0,0.0,137.11669302748766,61405.64506529919,0.03
32,62,1.0,0.5,20693.182648347483,0.0,0.0,0.0,138.71109245200572,43096.205173230686,0.03
33,62,1.0,0.44,20878.97488268949,39781.11246759756,0.0,0.0,139.78053226010712,31841.57218290589,0.03
34,62,1.0,0.4,21021.422801621415,31841.57218290589,0.0,0.0,141.37939633663711,29748.763184619005,0.03
35,62,1.0,0.38,21116.60053328699,23374.02821648636,0.0,0.0,142.8809679215779,50174.79980150936,0.03
36,62,1.0,0.4,21121.906079277,0.0,0.0,0.0,143.13181147188888,44492.74332664716,0.03
37,62,1.0,0.3,21222.07351468991,27269.745909880516,0.0,0.0,144.0733471263935,66499.45276919844,0.03521051987878136
38,62,1.0,0.34,21247.986011569512,0.0,0.0,0.0,145.36601474692117,62018.51206884523,0.03521051987878136
39,62,1.0,0.38,21308.042298502434,26579.36231521938,0.0,0.0,145.82593038804887,55490.659746194084,0.03521051987878136
40,62,0.0,0.4,21330.364607523654,28586.097445009076,0.0,0.0,145.9135559405643,47663.528793140526,0.03521051987878136
41,62,1.0,0.44,21320.49227703426,29213.130550634516,0.0,0.0,145.88423456836307,32355.08531461208,0.03521051987878136
42,62,0.0,0.5,21337.047200851775,21570.056876408053,0.0,0.0,146.26742158956105,30147.579261187744,0.03521051987878136
43,62,1.0,0.44,21336.048121058284,23687.383705218945,0.0,0.0,146.23088556013056,18008.6035613797,0.03521051987878136
44,62,1.0,0.4,21330.632745379564,18008.6035613797,0.0,0.0,145.78862688675238,21856.170809031813,0.03521051987878136
45,62,1.0,0.38,21329.19523499341,17172.70563566785,0.0,0.0,145.66568058837248,25845.430073735046,0.03521051987878136
46,62,1.0,0.4,21338.774730122725,17230.286715823368,0.0,0.0,145.69643683662684,29185.48653907266,0.03521051987878136
47,62,0.0,0.44,21322.047534000587,17887.878846528405,0.0,0.0,145.3170940653685,30521.153044411643,0.03521051987878136
48,62,1.0,0.5,21319.200776192058,20347.435362941098,0.0,0.0,144.9036556365098,20095.729821813366,0.03521051987878136
49,62,0.0,0.54,21234.018557025967,15789.50200285336,0.0,0.0,144.76560414320002,21497.096099455983,0.03521051987878136
50,62,0.0,0.6,21211.760780332024,20765.917353673336,0.0,0.0,144.54365576417626,12033.926787819872,0.03521051987878136
51,62,0.0,0.54,21224.8292665647,14126.7836204842,0.0,0.0,144.74188047020115,6805.781842265751,0.03521051987878136
52,62,1.0,0.5,21227.446493356514,10208.672763398627,0.0,0.0,144.7646915551678,5663.9568995466325,0.03521051987878136
53,62,1.0,0.6,21242.732890984546,6648.9928820764835,0.0,0.0,144.9987863454564,13509.149784817657,0.03521051987878136
54,62,1.0,0.5,21232.180861357287,13509.149784817657,0.0,0.0,144.90027377246963,13928.55491179293,0.03521051987878136
55,62,0.0,0.54,21210.465599210176,20892.832367689396,0.0,0.0,144.70975308131085,17653.924994884055,0.03521051987878136
